,Negative,comment_score
2653,0.9402985074626866,259
2654,0.8125,-94
2655,0.9642857142857143,251
2656,0.96,366
2657,1.0,666
2658,0.8333333333333334,707
2659,1.0,1503
2660,1.0,1183
2661,1.0,1644
2662,1.0,1477
2663,1.0,5048
2664,0.9056603773584906,282
2665,0.9791666666666666,285
2666,1.0,2387
2667,1.0,-266
2668,0.6666666666666666,1247
2669,0.9,647
2670,1.0,1492
2671,1.0,2000
2672,1.0,1742
2673,1.0,2001
2674,1.0,12494
2675,1.0,1604
2676,1.0,1281
2677,1.0,1616
2678,1.0,1106
2679,1.0,1294
2680,0.8950617283950617,147
2681,0.5,-207
2682,1.0,787
2683,0.8571428571428571,908
2684,0.625,-138
2685,1.0,3973
2686,1.0,887
2687,0.3333333333333333,2267
2688,1.0,1839
2689,1.0,1184
2690,1.0,1495
2691,1.0,1139
2692,1.0,3893
2693,1.0,527
2694,0.8623853211009175,183
2695,1.0,2375
2696,0.8095238095238095,522
2697,0.8,837
2698,1.0,571
2699,0.9,725
2700,0.6666666666666666,1142
2701,1.0,728
2702,0.0,2446
2703,1.0,5897
2704,1.0,1032
2705,0.0,2574
2706,1.0,1634
2707,1.0,1049
2708,0.0,3688
2709,1.0,2048
2710,0.9411764705882353,240
2711,0.9545454545454546,396
2712,1.0,1165
2713,0.918918918918919,263
2714,1.0,3479
2715,1.0,3987
2716,1.0,1057
2717,1.0,1870
2718,1.0,1262
2719,1.0,1017
2720,1.0,1003
2721,1.0,4373
2722,1.0,3124
2723,1.0,4008
2724,1.0,1521
2725,0.898227336339605,16
2726,0.9133489461358314,64
2727,0.75,1022
2728,0.8541666666666666,-66
2729,1.0,3265
2730,1.0,917
2731,1.0,2327
2732,0.0,3123
2733,1.0,1442
2734,1.0,-184
2735,1.0,2243
2736,1.0,1620
2737,1.0,3100
2738,0.5,2361
2739,1.0,3371
2740,0.8216216216216217,-29
2741,0.8709677419354839,281
2742,1.0,2342
2743,0.9117647058823529,336
2744,0.8,698
2745,0.75,612
2746,1.0,3458
2747,1.0,2890
2748,1.0,3850
2749,0.75,839
2750,1.0,1039
2751,1.0,2269
2752,0.0,-216
2753,1.0,-210
2754,1.0,2060
2755,0.9251559251559252,91
2756,0.9298245614035088,267
2757,0.9221556886227545,152
2758,0.9459459459459459,317
2759,0.7142857142857143,-100
2760,0.9743589743589743,357
2761,0.9259259259259259,416
2762,0.9090909090909091,667
2763,0.9090909090909091,584
2764,1.0,2783
2765,0.8333333333333334,835
2766,1.0,1692
2767,0.8571428571428571,788
2768,1.0,7646
2769,0.8452281134401973,-1
2770,0.9516129032258065,261
2771,1.0,1652
2772,0.875,808
2773,0.8260869565217391,398
2774,1.0,1067
2775,1.0,2595
2776,0.6666666666666666,1645
2777,1.0,2480
2778,1.0,757
2779,0.8,1061
2780,1.0,956
2781,1.0,1952
2782,1.0,2146
2783,1.0,4140
2784,1.0,4774
2785,0.9375,489
2786,0.78125,-76
2787,1.0,1929
2788,0.5769230769230769,-80
2789,0.8181818181818182,625
2790,0.7321428571428571,-67
2791,0.75,1439
2792,1.0,2962
2793,1.0,949
2794,1.0,1288
2795,1.0,2626
2796,1.0,2126
2797,1.0,1523
2798,1.0,1603
2799,0.8919558359621451,53
2800,0.8888888888888888,148
2801,0.9026098026734564,47
2802,0.9059434506635892,45
2803,0.9473684210526315,531
2804,0.9473684210526315,572
2805,0.8709677419354839,394
2806,1.0,619
2807,1.0,1851
2808,0.5,1443
2809,1.0,484
2810,0.6666666666666666,1394
2811,0.9,669
2812,0.0,3317
2813,1.0,972
2814,1.0,1159
2815,0.9455782312925171,169
2816,1.0,1827
2817,0.75,786
2818,1.0,2617
2819,0.5,1243
2820,1.0,1286
2821,1.0,2431
2822,1.0,1431
2823,1.0,751
2824,0.8,1268
2825,1.0,2801
2826,1.0,5501
2827,1.0,3788
2828,0.8246334310850439,-5
2829,1.0,758
2830,0.9111111111111111,273
2831,1.0,1158
2832,1.0,1854
2833,1.0,1033
2834,1.0,3002
2835,1.0,2542
2836,1.0,9152
2837,1.0,1105
2838,1.0,8240
2839,1.0,1205
2840,1.0,1494
2841,1.0,5869
2842,1.0,1467
2843,0.901186440677966,24
2844,0.9130434782608695,456
2845,0.8888888888888888,458
2846,0.8928571428571429,340
2847,1.0,739
2848,0.8571428571428571,-139
2849,1.0,1147
2850,1.0,2753
2851,1.0,1092
2852,1.0,1325
2853,1.0,1704
2854,1.0,1214
2855,1.0,6490
2856,1.0,2576
2857,1.0,1843
2858,0.7349397590361446,-52
2859,0.9120879120879121,211
2860,1.0,526
2861,0.5,-127
2862,0.9411764705882353,469
2863,1.0,1587
2864,0.5,2015
2865,1.0,1326
2866,1.0,6354
2867,1.0,4955
2868,1.0,2203
