,Positive,comment_score
2595,0.0,5704
2596,0.5,770
2597,0.0,2892
2598,0.0,3443
2599,1.0,2083
2600,0.2587763289869609,60
2601,0.14285714285714285,1391
2602,1.0,2988
2603,0.2727272727272727,189
2604,0.0,1904
2605,0.0,2138
2606,0.3333333333333333,1026
2607,0.0,2886
2608,0.2,1270
2609,0.25,545
2610,0.0,9727
2611,0.0,1390
2612,0.0,4687
2613,0.0,2156
2614,0.0,2032
2615,0.0,1094
2616,1.0,2345
2617,0.4075520833333333,-21
2618,0.5,5903
2619,0.0,1684
2620,0.16666666666666666,578
2621,0.34615384615384615,311
2622,0.42857142857142855,798
2623,0.2727272727272727,-99
2624,0.0,1195
2625,1.0,-201
2626,0.0,873
2627,0.0,-242
2628,0.5,534
2629,0.2,1249
2630,0.0,1676
2631,0.5,1411
2632,0.0,2524
2633,0.0,1293
2634,0.0,4269
2635,1.0,1351
2636,0.38372093023255816,-31
2637,0.1111111111111111,569
2638,0.2603938730853392,93
2639,0.14285714285714285,566
2640,0.25,721
2641,0.07142857142857142,633
2642,0.0,888
2643,0.0,2774
2644,0.14285714285714285,717
2645,0.0,2408
2646,0.25,969
2647,0.0,7945
2648,0.0,3508
2649,0.0,1111
2650,0.0,3062
2651,0.26100771674988654,40
2652,0.2808988764044944,204
2653,0.2537313432835821,259
2654,0.375,-94
2655,0.26785714285714285,251
2656,0.16,366
2657,0.16666666666666666,666
2658,0.5,707
2659,0.0,1503
2660,0.0,1183
2661,0.0,1644
2662,0.0,1477
2663,0.0,5048
2664,0.3584905660377358,282
2665,0.2916666666666667,285
2666,0.3333333333333333,2387
2667,0.0,-266
2668,0.3333333333333333,1247
2669,0.5,647
2670,0.0,1492
2671,0.0,2000
2672,0.0,1742
2673,0.5,2001
2674,0.0,12494
2675,0.0,1604
2676,0.0,1281
2677,1.0,1616
2678,0.0,1106
2679,0.6666666666666666,1294
2680,0.21604938271604937,147
2681,0.0,-207
2682,0.0,787
2683,0.42857142857142855,908
2684,0.375,-138
2685,0.0,3973
2686,0.0,887
2687,1.0,2267
2688,0.0,1839
2689,0.5,1184
2690,0.0,1495
2691,0.0,1139
2692,1.0,3893
2693,0.42857142857142855,527
2694,0.25688073394495414,183
2695,0.0,2375
2696,0.2857142857142857,522
2697,0.6,837
2698,0.3076923076923077,571
2699,0.3,725
2700,0.3333333333333333,1142
2701,0.5,728
2702,0.0,2446
2703,0.0,5897
2704,0.5,1032
2705,0.0,2574
2706,0.0,1634
2707,0.0,1049
2708,0.0,3688
2709,0.25,2048
2710,0.23529411764705882,240
2711,0.22727272727272727,396
2712,0.0,1165
2713,0.2702702702702703,263
2714,1.0,3479
2715,0.0,3987
2716,0.5,1057
2717,0.0,1870
2718,0.0,1262
2719,0.3333333333333333,1017
2720,0.0,1003
2721,0.0,4373
2722,1.0,3124
2723,0.0,4008
2724,1.0,1521
2725,0.2652775618099829,16
2726,0.2459016393442623,64
2727,0.25,1022
2728,0.3541666666666667,-66
2729,0.0,3265
2730,0.0,917
2731,1.0,2327
2732,1.0,3123
2733,0.5,1442
2734,1.0,-184
2735,0.0,2243
2736,1.0,1620
2737,0.0,3100
2738,1.0,2361
2739,0.0,3371
2740,0.36486486486486486,-29
2741,0.1774193548387097,281
2742,0.0,2342
2743,0.29411764705882354,336
2744,0.6,698
2745,0.125,612
2746,0.0,3458
2747,1.0,2890
2748,1.0,3850
2749,0.0,839
2750,0.6666666666666666,1039
2751,0.0,2269
2752,0.0,-216
2753,1.0,-210
2754,1.0,2060
2755,0.2577962577962578,91
2756,0.2807017543859649,267
2757,0.25149700598802394,152
2758,0.24324324324324326,317
2759,0.7142857142857143,-100
2760,0.23076923076923078,357
2761,0.2962962962962963,416
2762,0.18181818181818182,667
2763,0.09090909090909091,584
2764,0.0,2783
2765,0.16666666666666666,835
2766,1.0,1692
2767,0.2857142857142857,788
2768,1.0,7646
2769,0.3107521578298397,-1
2770,0.25806451612903225,261
2771,0.0,1652
2772,0.25,808
2773,0.21739130434782608,398
2774,0.25,1067
2775,0.0,2595
2776,0.6666666666666666,1645
2777,0.0,2480
2778,0.4444444444444444,757
2779,0.2,1061
2780,0.0,956
2781,0.0,1952
2782,0.0,2146
2783,0.0,4140
2784,0.0,4774
2785,0.125,489
2786,0.53125,-76
2787,0.0,1929
2788,0.5,-80
2789,0.2727272727272727,625
2790,0.30357142857142855,-67
2791,0.0,1439
2792,0.0,2962
2793,0.0,949
2794,0.0,1288
2795,0.0,2626
2796,0.0,2126
2797,0.0,1523
2798,1.0,1603
2799,0.2831230283911672,53
2800,0.2611111111111111,148
2801,0.2628898790579249,47
2802,0.27178303519907676,45
2803,0.10526315789473684,531
2804,0.2631578947368421,572
2805,0.0967741935483871,394
2806,0.3076923076923077,619
2807,0.25,1851
2808,0.0,1443
2809,0.2777777777777778,484
2810,0.6666666666666666,1394
2811,0.4,669
2812,0.0,3317
2813,0.0,972
2814,0.3333333333333333,1159
2815,0.2789115646258503,169
2816,0.0,1827
2817,0.25,786
2818,0.5,2617
2819,0.5,1243
2820,0.0,1286
2821,0.0,2431
2822,0.0,1431
2823,0.0,751
2824,0.2,1268
2825,0.0,2801
2826,0.0,5501
2827,0.0,3788
2828,0.33642228739002933,-5
2829,0.16666666666666666,758
2830,0.26666666666666666,273
2831,0.5,1158
2832,0.0,1854
2833,0.3333333333333333,1033
2834,0.0,3002
2835,0.0,2542
2836,0.0,9152
2837,0.3333333333333333,1105
2838,0.0,8240
2839,0.5,1205
2840,0.0,1494
2841,0.0,5869
2842,0.0,1467
2843,0.27152542372881355,24
2844,0.2608695652173913,456
2845,0.16666666666666666,458
2846,0.21428571428571427,340
2847,0.25,739
2848,0.14285714285714285,-139
2849,0.3333333333333333,1147
2850,1.0,2753
2851,0.0,1092
2852,0.5,1325
2853,0.6666666666666666,1704
2854,0.0,1214
2855,1.0,6490
2856,0.0,2576
2857,0.0,1843
2858,0.4578313253012048,-52
2859,0.26373626373626374,211
2860,0.21428571428571427,526
2861,1.0,-127
2862,0.29411764705882354,469
2863,0.0,1587
2864,1.0,2015
2865,0.0,1326
2866,0.0,6354
2867,0.0,4955
2868,1.0,2203
